t_s,x_m,y_m,horizontalAccuracy,reported_speed_mps,computed_speed_mps,step_distance_m,distance_from_start_m,cumulative_distance_m
64.54872412109376,-4.4480228279973675,-60.22317227087215,3.0,0.0437238849699497,0.1381753952340281,0.10521395156215224,60.387212101946965,72.23342070047832
64.79195581054688,-4.457387086380725,-60.000782417411024,3.0,0.1342409551143646,0.9151230209086979,0.22258691843307044,60.16612161623295,72.45600761891139
65.03007421875,-4.466751345359752,-59.87846799790131,3.0,0.1443875730037689,0.515173755178731,0.12267235453118384,60.04483988951061,72.57867997344258
65.7937841796875,-4.569758189363687,-59.34473235016047,3.0,0.2489973157644271,0.7117682985704004,0.5435845394977543,59.520416225203256,73.12226451294033
65.87084497070313,-4.58848670672607,-59.22241793065075,3.0,0.2548270225524902,1.605744578654318,0.12373994740015451,59.39990737206974,73.24600446034049
66.43098071289063,-4.597850965705097,-58.81099670241963,3.0,0.3757169544696808,0.7346929543209778,0.4115277832485064,58.99045318214505,73.65753224358899
66.79546801757813,-4.728950585454773,-58.04375170808485,3.0,0.6140688061714172,2.1355063333499977,0.7783649475858277,58.236072034345476,74.43589719117482
67.11345825195313,-4.822593171671022,-57.54337453762049,3.0,0.6575904488563538,1.6008796306809303,0.5090640889663972,57.745106789028604,74.94496128014121
67.63494018554688,-4.897507239929216,-56.59821766164852,3.0,0.9158143401145936,1.8181283917619575,0.9481211092577165,56.80971589121443,75.89308238939893
67.8012666015625,-5.047335377636946,-56.14231846230078,3.0,0.9567438960075378,2.885218549216627,0.47988806071299317,56.36874592127045,76.37297045011192
68.173115234375,-5.187799256365648,-55.57522433728346,3.0,0.9646047353744508,1.5711527134677825,0.5842309884426461,55.81683277707301,76.95720143855456
68.75557885742188,-5.328263135094351,-54.79685984981586,3.0,1.006611466407776,1.3579166030487095,0.7909370244072591,55.05530162879109,77.74813846296182
68.79272290039063,-5.412541462331572,-54.696784416571774,3.0,1.0034356117248535,3.522381849065152,0.13083550275401468,54.96393208818294,77.87897396571583
69.374826171875,-5.506184048547821,-54.007375871337416,3.0,1.011528730392456,1.19521614824565,0.6957392300247419,54.28733472260728,78.57471319574057
69.7969462890625,-5.646647926680853,-53.57371565684066,3.0,1.0062400102615356,1.0798852567499089,0.4558412911283291,53.87047096590027,79.0305544868689
70.07519213867188,-5.712197737151361,-53.262369862560945,3.0,1.005637764930725,1.1434898615739846,0.3181713080533619,53.56780046226051,79.34872579492226
70.6354921875,-5.768383288642842,-52.6952757368363,3.0,0.9879655241966248,1.0170812163327967,0.5698706551734352,53.01005876950055,79.91859645009569
70.79676660156251,-5.899482908988188,-52.57296131732658,3.0,0.9799994826316832,1.1117599336662074,0.1792984318801859,52.902931490292296,80.09789488197588
71.338453125,-6.021218270354507,-52.05034516201123,3.0,0.9594285488128662,0.9906228851105849,0.5366070666731698,52.39745700836785,80.63450194864905
71.77766455078125,-6.077403821845987,-51.59444596266349,3.0,0.9544010758399964,1.04584788014013,0.45934833858664675,51.95114716161705,81.0938502872357
71.79465356445313,-6.171046407466566,-51.605565455088986,3.0,0.9519944787025452,5.550673091882818,0.09430046104610525,51.973225796582796,81.1881507482818
72.42763525390626,-6.274053252066171,-50.993993358955045,3.0,0.9273971915245056,0.9797852650712743,0.6201861323860999,51.378508180978876,81.8083368806679
72.79605664062501,-6.433245647561587,-50.62705010113322,3.0,0.9627640247344972,1.085677924144448,0.39998696634323244,51.034153774747,82.20832384701113
72.98683276367188,-6.498795458032095,-50.4268992332304,3.0,0.9675045609474182,1.103971308578335,0.21061136620555854,50.843942694127406,82.41893521321668
73.64683081054687,-6.5643452679069325,-49.73749068799604,3.0,0.9555377960205078,1.0492725170809158,0.6925178119130081,50.168801149068585,83.11145302512969
73.79379443359376,-6.704809147231306,-49.61517626848633,3.0,0.9530876874923706,1.2673543216377026,0.18625498279200586,50.066158049662306,83.2977080079217
74.34770336914063,-6.826544508001954,-49.048082142761686,3.0,0.949349045753479,1.0471272537698673,0.5800131425177864,49.520865014686784,83.87772115043948
74.7921123046875,-7.051286713967878,-48.58106345098845,3.0,0.961390256881714,1.166226126008502,0.5182813112663939,49.090124977958105,84.39600246170588
74.88905688476564,-7.1262007834174135,-48.46986852461155,3.0,0.9623804092407228,1.3830191179921387,0.1340762076337738,48.99092663339517,84.53007866933964
75.80118432617188,-7.360307247766694,-47.558070125208744,3.0,0.9348215460777284,1.032062454742308,0.941372486215546,48.12425746768255,85.47145115555519
76.13188281250001,-7.435221316620559,-47.22448534537072,3.0,0.9333353638648988,1.033851559043638,0.3418931456637099,47.80621855117033,85.81334430121889
76.79720947265625,-7.659963522586484,-46.53507680013635,3.0,0.9270045161247252,1.0898646260559344,0.7251159916762234,47.161302080858036,86.53846029289511
76.93100610351563,-7.725513333056991,-46.39052339577565,3.0,0.926602065563202,1.1862880316974114,0.1587213418699181,47.02939737221018,86.69718163476503
77.3930224609375,-7.734877590844676,-45.890146226018615,3.000999927520752,0.920322060585022,1.083218758974823,0.5004647853125902,46.53744569688716,87.19764642007762
77.79392041015626,-7.856612952806667,-45.42312753424538,3.000999927520752,0.9618059992790222,1.2038575740137825,0.48262403257359604,46.09758000245274,87.68027045265121
78.17371948242187,-7.884705728552408,-45.00058681288144,3.000999927520752,0.9668222665786744,1.1149936949149464,0.42347357091070387,45.68611821909961,88.10374402356192
78.61444531250001,-7.865977211190023,-44.51132913554989,3.009000062942505,0.956516444683075,1.1109310401617636,0.4896160048348608,45.20101789672677,88.59336002839677
78.79586352539063,-7.9502555390229155,-44.30005877451426,3.009000062942505,0.9401587843894958,1.2537875185371812,0.22745989095758007,45.00779677523865,88.82081991935435
79.15302905273438,-7.987712573152013,-43.92199602426694,3.009000062942505,0.9365480542182922,1.0636910361614398,0.3799137698614235,44.642415782605354,89.20073368921577
79.79454638671875,-8.100083676134975,-43.26594595772371,3.009000062942505,0.959989368915558,1.0375467152614222,0.6656042026587453,44.017649132786005,89.86633789187451
80.01677490234376,-8.137540710264071,-43.02131711799695,3.009000062942505,0.9618555903434752,1.1136279910491997,0.24747989540932025,43.78416717694265,90.11381778728384
80.53475366210938,-8.146904968647428,-42.45422299297963,3.009000062942505,0.9472174644470216,1.0949704474864357,0.5671714343690363,43.22884581510143,90.68098922165287
80.80092333984375,-8.146904968647428,-42.17623567597639,3.007999897003174,0.9607624411582948,1.044398893853955,0.2779873170032374,42.955871733252906,90.9589765386561
81.23502319335938,-8.128176451880714,-41.70921698420316,3.009000062942505,0.958246409893036,1.0766971361290782,0.4673940690743345,42.49383524545942,91.42637060773043
81.77562768554688,-8.062626642005878,-41.142122858478515,3.013000011444092,0.9448233842849731,1.0559845142157471,0.5708699720654656,41.9246970373135,91.9972405797959
81.79640625,-8.025169607281109,-41.164361844036826,3.01200008392334,0.9431240558624268,2.096462105840208,0.04356147298973326,41.93933753950369,92.04080205278564
82.43867236328126,-7.912798504298148,-40.55278974719556,3.013000011444092,0.9664162993431092,0.9681501201344526,0.6218100147315322,41.317564502882696,92.66261206751717
82.79569116210938,-7.791063142336159,-40.25256344463401,3.013000011444092,0.9651839137077332,0.9074258919848299,0.3239681019819611,40.99962839773253,92.98658016949913
83.01742968750001,-7.725513333056991,-40.0524125767312,3.01200008392334,0.9628539681434632,0.9498185552723967,0.21061136583476395,40.79067674697169,93.1971915353339
83.79933398437501,-7.51949964385778,-39.27404809067825,3.00600004196167,0.9658101797103882,1.0297505612769864,0.8051663885719169,39.98741962571335,94.00235792390582
84.20898291015625,-7.425857058237203,-38.873746354872615,3.00600004196167,0.963004469871521,1.0035636256344955,0.4111087611942984,39.57665358152889,94.41346668510012
84.80800512695313,-7.276028919933802,-38.195457302771075,3.009000062942505,0.9824910759925842,1.1596228351786555,0.694639841377004,38.88230388507761,95.10810652647712
85.32814282226563,-7.154293559163153,-37.70619962473221,3.009000062942505,0.9580788016319276,0.9693109080860024,0.5041751417731191,38.378918776729996,95.61228166825023
85.80349462890625,-7.060650972946904,-37.31701738205939,3.009000062942505,0.9483920335769652,0.8420912249410801,0.40028958513195284,37.97910713082521,96.01257125338219
85.92733203124999,-7.032558197796835,-37.21694194740066,3.009000062942505,0.9459239840507508,0.8393564192994664,0.1039437186065879,37.875554685332204,96.11651497198878
86.72876513671875,-6.83590876698098,-36.471935939331516,3.0169999599456787,0.9364235401153564,0.9614308576879188,0.7705225179703225,37.107031137416385,96.8870374899591
86.79278515624999,-6.83590876698098,-36.4608164461987,3.010999917984009,0.9459424614906312,0.17368774977319126,0.011119493132817126,37.09610201347145,96.89815698309192
87.16988134765627,-6.751630439743759,-36.13835115949349,3.010999917984009,0.9502150416374208,0.8838506423774763,0.33329671101254116,36.76363608406735,97.23145369410446
87.79125268554687,-6.686080629868922,-35.53789855507772,3.010999917984009,0.9468998908996582,0.9720756648451816,0.6040199563957388,36.16138697423128,97.8354736505002
87.97150439453125,-6.676716370889895,-35.34886718030772,3.010999917984009,0.9553419947624208,1.0499937981473986,0.18926317653907507,35.973892650481204,98.02473682703928
88.59127954101562,-6.60180230203603,-34.75953406831744,3.010999917984009,0.9287822246551514,0.9585338305011841,0.5940754452090975,35.38091296563288,98.61881227224838
88.79376342773439,-6.6673521125065385,-34.53714421556364,3.009999990463257,0.9269213676452636,1.1450251421266444,0.23184914116851135,35.17481932801911,98.85066141341689
89.19165307617187,-6.6673521125065385,-34.13684247975801,3.009999990463257,0.9223099946975708,1.0060622018633105,0.400301735805634,34.78185732073485,99.25096314922251
89.67203295898437,-6.620530819398414,-33.669823787984775,3.013999938964844,0.9183984994888306,0.9770598050982489,0.46935987467390056,34.31455175642762,99.72032302389641
89.79185180664064,-6.686080629868922,-33.525270383624076,3.013000011444092,0.9204439520835876,1.3246775859943205,0.15872134186991846,34.185485640607915,99.87904436576633
90.47268432617189,-6.695444888252279,-32.846981330815204,3.010999917984009,0.8987475037574768,0.9963591196984346,0.6783536898222241,33.52242778795334,100.55739805558856
90.79498022460938,-6.864001542726721,-32.40220162389296,3.009999990463257,0.9194756746292114,1.4758092818261577,0.475647278408546,33.121249783997676,101.03304533399711
90.91538159179689,-6.920187094218202,-32.22428974154845,3.009999990463257,0.9329209923744202,1.5495913649658593,0.1865729189238519,32.958972052633094,101.21961825292097
91.51638525390625,-6.957644128347299,-31.579359166723385,3.009999990463257,0.9323303699493408,1.0748976031023059,0.6460173958570627,32.33673974286279,101.86563564877802
91.7984997558594,-7.13556504180077,-31.179057430917755,3.003000020980835,0.9358682632446288,1.552776879691313,0.43806087605847444,31.98515141040037,102.3036965248365
92.2953740234375,-7.229207627421349,-30.611963305193115,3.003000020980835,0.9320859313011168,1.1567787442818454,0.5747735913149645,31.453994028085795,102.87847011615146
92.75535864257813,-7.285393178912829,-30.089347149170443,3.003000020980835,0.9250369668006896,1.142707087685986,0.5256276845185335,30.958775260572587,103.40409780067
92.78876928710937,-7.407128540874818,-29.97815222279354,3.003000020980835,0.92528235912323,4.934808558675963,0.1648751345836647,30.879688533306542,103.56897293525367
93.29514379882814,-7.547592419603522,-29.377699619085096,3.003000020980835,0.9274512529373168,1.2178005163928467,0.6166631418592825,30.331755409828315,104.18563607711295
93.79615332031251,-7.8472486938276385,-28.721649552541862,3.003000020980835,0.9267069101333618,1.439585110744978,0.7212458474703757,29.774359188432715,104.90688192458332
93.97658544921875,-7.9502555390229155,-28.477020712815104,3.003000020980835,0.931329905986786,1.4710856733546163,0.2654311198468326,29.565981664978843,105.17231304443015
94.7988435058594,-8.3248258821009,-27.487385866433844,3.0,0.930261254310608,1.2868823271234224,1.0581493614257016,28.72036050848812,106.23046240585586
94.867669921875,-8.390375691975736,-27.365071446924127,3.0,0.9276372790336608,2.0162569014867096,0.13877173629607087,28.622465644101304,106.36923414215192
95.34743164062499,-8.521475312321082,-26.831335799183286,3.0,0.9415563344955444,1.1455699948157978,0.5496006296612372,28.15201808515745,106.91883477181317
95.80635522460939,-8.605753639558303,-26.31983913629343,3.003000020980835,0.943386733531952,1.1295853494968389,0.5183933570073612,27.691026125175178,107.43722812882052
96.56815039062501,-8.91477417276145,-25.44139921558175,3.003999948501587,0.9572089314460754,1.222387775041444,0.931209098023157,26.958078429256382,108.36843722684368
96.7931208496094,-9.102059344002605,-25.107814435743727,3.003000020980835,0.9755770564079284,1.700503797811818,0.3825631198984184,26.706737540206706,108.7510003467421
97.06715087890628,-9.223794705964595,-24.763110163480206,3.003000020980835,0.976172685623169,1.3340464254038298,0.36556878103681106,26.425177648342068,109.11656912777892
97.78875732421875,-9.38298710205568,-23.97362618429444,3.003999948501587,0.9576616287231444,1.116084728019236,0.8053739332535008,25.744420742786797,109.92194306103242
97.79624658203127,-9.411079877801422,-23.91802872145965,3.003999948501587,0.951203465461731,8.317500949553052,0.06229190896710737,25.702928284281686,109.98423496999953
98.79333398437501,-9.495358205634313,-22.72824300576093,3.003999948501587,0.9394784569740297,1.1962511015448498,1.1927669033901889,24.631988502397192,111.17700187338973
98.99267797851563,-9.514086722401027,-22.483614167448817,3.003999948501587,0.937684953212738,1.230760471735646,0.2453447082661766,24.413741052777485,111.4223465816559
99.41266723632813,-9.589000791254891,-22.016595475675583,3.003999948501587,0.9453198313713074,1.1261930447833026,0.47298898103214226,24.014150255926722,111.89533556268805
99.79757739257813,-9.47662968827193,-21.482859827934742,3.003000020980835,0.9574524164199828,1.4170489385384637,0.5454365283467382,23.48019967196466,112.44077209103479
100.15315673828125,-9.439172654142833,-21.060319105863478,3.003999948501587,0.9617598056793212,1.1929762178454812,0.42419770298087894,23.07888691500342,112.86496979401566
100.71533886718751,-9.44853691193052,-20.404269039320244,3.0169999599456787,0.9841575026512146,1.1670895616877046,0.6561168944138654,22.485752040015832,113.52108668842953
100.79261230468751,-9.270615998477048,-20.21523766384292,3.0160000324249268,0.981596052646637,3.3594126004855616,0.2595933596203236,22.239607793233944,113.78068004804986
101.41266064453127,-9.111423602981633,-19.470231655773773,3.0179998874664307,0.9964740872383118,1.2286529772900558,0.7618242388127953,21.49669650905613,114.54250428686265
101.79759960937498,-8.858588621269968,-18.936496006618285,3.0199999809265137,1.0078177452087402,1.5342492168985102,0.590592305365189,20.906110909721203,115.13309659222784
101.85242260742189,-8.783674552416104,-18.825301080241385,3.0179998874664307,1.0089409351348877,2.4456197595439844,0.1340762073009441,20.773658787139535,115.2671727995288
102.5335075683594,-8.680667708412168,-18.113653550156037,3.0299999713897705,1.002467155456543,1.0557621292712638,0.7190637085740222,20.086274836289334,115.98623650810282
102.79551269531251,-8.427832726104834,-17.646634858382804,3.0299999713897705,1.057416558265686,2.0269330011885427,0.5310668383018589,19.55587089045882,116.51730334640467
103.25336181640625,-8.23118329648032,-17.035062762248863,3.0360000133514404,1.0646542310714722,1.4031055378787436,0.6424106373195482,18.919454055918592,117.15971398372422
103.79554248046875,-7.809791659698542,-16.35677370944,3.0360000133514404,1.0121196508407593,1.4728079455138305,0.798527989935214,18.125586664980652,117.95824197365943
104.35639990234375,-7.547592419603522,-15.778560090582538,3.039999961853028,0.9571118354797364,1.1319906686935952,0.6348853680300464,17.49082930751371,118.59312734168947
104.7941794433594,-7.238571886400376,-15.244824442841697,3.039999961853028,0.962161123752594,1.408789806048669,0.6167393546795041,16.876065751461432,119.20986669636898
105.05683398437499,-7.098108007671674,-14.944598140280153,3.039999961853028,0.9740332365036012,1.2619629723508021,0.331460305281473,16.544610931147268,119.54132700165044
105.68738476562501,-6.901458576855819,-14.32190655172072,3.046999931335449,0.9542029500007628,1.0356108281328,0.6530052167501197,15.898023077234402,120.19433221840056
105.79500708007814,-6.789087473872858,-14.143994668668892,3.0369999408721924,0.9589369893074036,1.9552441832311986,0.21042790432034983,15.688986389032001,120.40476012272092
106.34802416992187,-6.545616750544549,-13.565781050518755,3.0339999198913574,0.9347878694534302,1.1344724331234783,0.6273826434738871,15.062387398935904,121.03214276619481
106.79478979492187,-6.320874544578625,-12.954208953677494,3.0280001163482666,0.9709776043891908,1.458391690168595,0.6515592749529752,14.41405510686844,121.68370204114778
106.9858046875,-6.227231958958047,-12.698460622939889,3.0309998989105225,0.9725300073623656,1.4258206281865906,0.2723529741287556,14.143172206510934,121.95605501527653
107.42777099609376,-6.068039563462631,-12.231441931166653,3.0280001163482666,0.9253548383712769,1.1163864214968502,0.4934051856731476,13.653910643447524,122.44946020094969
107.80010717773438,-5.899482908988188,-11.630989327458208,3.0169999599456787,1.0409448146820068,1.674997862876132,0.6236623085194972,13.041618432115335,123.07312250946919
108.13014819335937,-5.768383288642842,-11.163970634270326,3.0160000324249268,1.0656535625457764,1.4697284969298052,0.48507068581971696,12.566164334734136,123.55819319528891
108.79945385742187,-5.4780912722064095,-10.218813758298362,3.010999917984009,1.0895763635635376,1.4772503158414967,0.9887320036308186,11.594552109219741,124.54692519891972
108.8496435546875,-5.440634238077313,-10.10761883192146,3.009999990463257,1.0909128189086914,2.3378167155366296,0.11733431321532885,11.47887012575508,124.66425951213505
109.31632812499998,-5.290806100369583,-9.618361154589916,3.009000062942505,1.0141457319259644,1.0964258063254073,0.5116850063044879,10.977499737728635,125.17594451843954
109.79253833007813,-5.1222494458951395,-8.828877175404148,3.00600004196167,1.0853271484375,1.6952116541104438,0.8072770894547984,10.207179412763615,125.98322160789434
109.98984301757812,-5.047335377636946,-8.506411887991616,3.00600004196167,1.0924865007400513,1.6778761754842886,0.33105283446761224,9.891139349059369,126.31427444236195
110.62974438476563,-4.841321688437735,-7.794764357198947,3.013000011444092,1.008616924285889,1.157783050882521,0.7408669571662463,9.17587854514197,127.0551413995282
110.78950610351563,-4.831957429458708,-7.416701606951626,3.006999969482422,1.0551751852035522,2.367142187571527,0.37817870441207363,8.851851519691236,127.43332010394028
111.23033276367187,-4.71022206868806,-6.771771032126561,3.006999969482422,1.063188552856445,1.4888374479705555,0.6563192397043895,8.248822634043265,128.08963934364468
111.78629199218751,-4.6540365171965785,-5.882211619696709,3.006999969482422,1.026948094367981,1.6032327034647578,0.8913320169493217,7.500697930345831,128.980971360594
111.93246020507813,-4.644672258217551,-5.637582780677275,3.006999969482422,1.024358153343201,1.674837489909168,0.24480800278222614,7.304472602128414,129.22577936337623
112.59236621093751,-4.485479862722135,-4.88145727947531,3.013999938964844,0.9325202703475952,1.1709269832054945,0.7727017486401153,6.629340447603236,129.99848111201635
112.7934912109375,-4.494844120509821,-4.458916558818693,3.013000011444092,0.9744536876678468,2.1014019752190296,0.42264447226590723,6.33131586214029,130.42112558428227
113.09217089843752,-4.43865856901834,-4.03637583674743,3.013000011444092,0.990591287612915,1.4271471723221354,0.4262598714457017,5.999501628285341,130.84738545572796
113.79776000976562,-4.429294310634984,-3.091218960775466,3.013000011444092,0.9323385953903198,1.3395944586322386,0.9452032636063807,5.401322315292912,131.79258871933433
113.9373825683594,-4.43865856901834,-2.8910680928726507,3.013999938964844,0.9293714761734008,1.4350818970064365,0.20036980625164175,5.297165714789962,131.99295852558598
114.57880737304687,-4.363744500760147,-2.23501802491477,3.013999938964844,0.8891682624816895,1.0294478988717046,0.6603134174697143,4.902812625382326,132.6532719430557
114.79445898437501,-4.485479862722135,-1.868074767092942,3.013999938964844,0.895063042640686,1.792750026265281,0.3866094318726754,4.858933312398426,133.03988137492837
115.13796582031252,-4.513572637872206,-1.4232950601706928,3.013999938964844,0.8935367465019226,1.29740069925162,0.4456660091430289,4.7326638149835825,133.4855473840714
115.79182250976562,-4.6634007749842645,-0.6004526037084457,3.006999969482422,0.8943478465080261,1.2791366169893996,0.8363720337429361,4.701898565199391,134.32191941781434
116.13841064453125,-4.691493551325676,-0.21127036032830837,3.00600004196167,0.8907763361930847,1.1258171097364258,0.39019485215077476,4.696248173519332,134.71211426996513
116.58846777343751,-4.672765033963292,0.17791188305182892,3.00600004196167,0.8487216234207153,0.8657403506864493,0.38963261660824744,4.676150735461915,135.10174688657338
116.79524633789063,-4.766407620179541,0.5226161560226705,3.00600004196167,0.8686664700508118,1.7274391231734032,0.35719738206994756,4.794973331337882,135.45894426864334
117.12730859374999,-4.803864654308637,0.9340373842537941,3.00600004196167,0.8639981150627136,1.244112521301678,0.4131228103663057,4.89382687189683,135.87206707900964
117.76796289062499,-4.766407620179541,1.5900874515043517,3.0,0.838678240776062,1.025699040810245,0.6571184977956483,5.024641251386729,136.52918557680528
117.79070458984376,-4.869414464183476,1.7457603489978712,3.0,0.863581120967865,8.208125040135933,0.18666671081282496,5.1728982611426275,136.7158522876181
118.79755224609374,-5.028606860274562,2.8910680935799737,3.0,0.8514993190765381,1.1484540974915791,1.1563183163700919,5.800444955080303,137.8721706039882
119.79027807617189,-5.1222494458951395,3.3914452626296887,3.0,0.512983500957489,0.5127942399023161,0.5090640874663173,6.143235332899629,138.38123469145452
120.78863110351563,-5.056699635424631,3.2024138878596897,3.0,0.1611682176589965,0.20040414217237978,0.20007408203002053,5.985454528443117,138.58130877348455
121.53224389648437,-5.0192426012955345,2.913307077723637,3.0,0.0792268067598342,0.3920362914131975,0.29152320160287754,5.803460555545683,138.87283197508742
121.79420629882813,-5.047335377636946,2.857709614888848,3.0,0.0685877054929733,0.237789502151548,0.06229190923574507,5.800180915917508,138.93512388432316
121.99252416992186,-5.0660638944036585,2.846590121756032,3.0,0.104216493666172,0.10982740003761302,0.02178073616321943,5.81103077805129,138.95690462048637
122.61223291015625,-5.0660638944036585,2.8243511376123687,3.0,0.0724334567785263,0.03588618765527167,0.02223898414366321,5.800169198455563,138.97914360463002
122.79684741210939,-5.103520929128426,2.835470630037862,3.0,0.0670856386423111,0.21164457321507088,0.039072657475184104,5.838306224227981,139.0182162621052
